windspeed,yr,temp,RushHour-Low,hum,cnt,relative_windspeed,relative_hum,atemp,workingday,isNoon,isDaylight,relative_temp,holiday,relative_atemp,RushHour-Med,RushHour-High,s_fall,s_spring,s_summer,s_winter,w_Acceptable,w_Bad,w_Chaos,w_Good,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,w_0,w_6,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,dteday,registered,casual
0.1642,0,0.18,1,0.55,1,-0.12568667749974854,-0.11885880152057667,0.19699999999999998,0,0,0,-0.7550087643675506,0,-0.7020036508782388,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7203023058681397,1.7203023058681397,1.7203023058681397,1.7203023058681397,2.08030230586814,0.18,1.7203023058681397,0.7203023058681397,0.9003023058681398,2.9003023058681396,2.9003023058681396,2.9003023058681396,0.9003023058681398,1.9003023058681396,1.7203023058681397,2011-01-08,1,0
0.1642,0,0.16,1,0.74,5,-0.12530383431271278,0.9807398789465119,0.1667,0,0,0,-0.9782487468985712,0,-1.0615183669561499,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7003023058681397,1.7003023058681397,1.7003023058681397,1.7003023058681397,2.0203023058681397,0.16,1.7003023058681397,0.7003023058681398,0.8603023058681398,2.8603023058681396,2.8603023058681396,2.8603023058681396,0.8603023058681398,1.8603023058681396,1.7003023058681397,2011-01-08,5,0
0.1642,0,0.16,1,0.74,2,-0.12492446864873406,0.9749961423348433,0.1667,0,0,0,-0.9725338133157171,0,-1.0547805580235614,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7003023058681397,1.7003023058681397,1.7003023058681397,1.7003023058681397,2.0203023058681397,0.16,1.7003023058681397,0.7003023058681398,0.8603023058681398,2.8603023058681396,2.8603023058681396,2.8603023058681396,0.8603023058681398,1.8603023058681396,1.7003023058681397,2011-01-08,2,0
0.1045,0,0.16,1,0.74,9,-0.6721667466557179,0.969352349798619,0.1818,0,0,0,-0.9669180787376279,0,-0.8675595375506387,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7003023058681397,1.7003023058681397,1.7003023058681397,1.7003023058681397,2.0203023058681397,0.16,1.7003023058681397,0.7003023058681398,0.8603023058681398,2.8603023058681396,2.8603023058681396,2.8603023058681396,0.8603023058681398,1.8603023058681396,1.7003023058681397,2011-01-08,8,1
0.1045,0,0.16,0,0.93,15,-0.682408882758389,2.0772471601311584,0.1818,0,0,1,-0.9588601548953775,0,-0.858511291005398,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,2.16,2.16,2.16,2.48,0.16,2.16,1.16,1.32,3.3200000000000003,3.3200000000000003,3.3200000000000003,1.32,2.32,2.16,2011-01-08,15,0
0.1045,0,0.16,0,0.93,20,-0.6928437827951438,2.0570382444335436,0.1818,0,0,1,-0.9524327832160182,0,-0.850325007768038,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,2.16,2.16,2.16,2.48,0.16,2.16,1.16,1.32,3.3200000000000003,3.3200000000000003,3.3200000000000003,1.32,2.32,2.16,2011-01-08,20,0
0.1642,0,0.18,0,0.8,61,-0.1445831633412977,1.2941055836860726,0.19699999999999998,0,0,1,-0.720934277092098,0,-0.6614454517881487,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10030230586814,1.7203023058681397,1.7203023058681397,1.7203023058681397,2.4603023058681392,0.18,2.10030230586814,1.18,1.3599999999999999,3.2006046117362796,3.2006046117362796,3.2006046117362796,1.3656410842203925,2.6603023058681394,2.10030230586814,2011-01-08,56,5
0.3881,0,0.2,0,0.69,62,1.9589799767345402,0.662253985054356,0.1818,0,0,1,-0.49103325540503523,0,-0.8351395476772469,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2503023058681397,1.9603023058681397,1.9603023058681397,1.9603023058681397,2.6503023058681396,0.41999999999999993,2.2503023058681397,1.42,1.4,3.5006046117362795,3.5006046117362795,3.5006046117362795,1.6632634418725316,2.9603023058681397,2.2503023058681397,2011-01-08,60,2
0.3582,0,0.2,0,0.59,98,1.6506651458979895,0.09389515770588044,0.1818,0,1,1,-0.48800942751079623,0,-0.8263816904972358,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.35030230586814,2.1603023058681394,2.1603023058681394,2.1603023058681394,2.7503023058681393,0.6199999999999999,2.35030230586814,1.6199999999999999,1.4,3.7006046117362796,3.7006046117362796,3.7006046117362796,1.8483450136406243,3.1603023058681394,2.35030230586814,2011-01-08,90,8
0.3284,0,0.2,0,0.44,102,1.3472550788890976,-0.7602744816615314,0.1818,0,0,1,-0.484993634290442,0,-0.8193793630071455,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5003023058681397,2.4603023058681397,2.4603023058681397,2.4603023058681397,3.1665719830290424,0.9199999999999999,2.5003023058681397,1.92,1.6662696771609027,4.0006046117362795,4.0006046117362795,4.0006046117362795,2.125967371292763,3.4603023058681397,2.5003023058681397,2011-01-08,95,7
0.4925,0,0.2,0,0.32,95,2.8762383325433345,-1.4408769121137475,0.1667,0,0,1,-0.4834158567054815,0,-0.990007537373253,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6203023058681394,2.7003023058681395,2.7003023058681395,2.7003023058681395,3.5086698691507534,1.1599999999999997,2.6203023058681394,2.1599999999999997,1.8883675632826136,4.240604611736279,4.240604611736279,4.240604611736279,2.348065257414474,3.7003023058681395,2.6203023058681394,2011-01-08,83,12
0.4478,0,0.2,0,0.32,74,2.392482234964704,-1.4256136601752922,0.1667,0,0,1,-0.4834158567054815,0,-0.9807790067904631,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6203023058681394,2.7003023058681395,2.7003023058681395,2.7003023058681395,3.5086698691507534,1.1599999999999997,2.6203023058681394,2.1599999999999997,1.8883675632826136,4.240604611736279,4.240604611736279,4.240604611736279,2.348065257414474,3.7003023058681395,2.6203023058681394,2011-01-08,69,5
0.4478,0,0.18,0,0.29,76,2.3499595004140064,-1.5796410488641734,0.1364,0,0,0,-0.7046049880132015,0,-1.3264300390675092,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6103023058681396,2.6803023058681394,2.6803023058681394,2.6803023058681394,3.460161711973944,1.1399999999999997,2.6103023058681396,2.1399999999999997,1.8498594061058042,4.220604611736279,4.220604611736279,4.220604611736279,2.3095571002376643,3.6803023058681394,2.6103023058681396,2011-01-08,68,8
0.5522,0,0.16,0,0.37,69,3.262420789067786,-1.099611158524306,0.1212,0,0,0,-0.9201891881377968,0,-1.4887380799224053,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.49030230586814,2.44030230586814,2.44030230586814,2.44030230586814,3.0980638258522335,0.9000000000000002,2.49030230586814,1.9000000000000004,1.6077615199840936,3.98060461173628,3.98060461173628,3.98060461173628,2.067459214115954,3.44030230586814,2.49030230586814,2011-01-08,64,5
0.2985,0,0.14,0,0.39,55,0.9032542319682488,-0.972026985993874,0.1212,0,0,0,-1.1352714031158293,0,-1.4731368428112666,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.43030230586814,2.32030230586814,2.32030230586814,2.32030230586814,2.907014882791378,0.7800000000000001,2.43030230586814,1.7800000000000002,1.476712576923238,3.86060461173628,3.86060461173628,3.86060461173628,1.9364102710550983,3.32030230586814,2.43030230586814,2011-01-08,52,3
0.2537,0,0.14,0,0.36,30,0.5053161909686661,-1.1335623542449678,0.1212,0,0,0,-1.1223792889284503,0,-1.4535622275267817,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.14,2.14,2.14,2.14,3.9200000000000004,0.14,2.14,1.1400000000000001,2.7800000000000002,3.2800000000000002,3.2800000000000002,3.2800000000000002,2.7800000000000002,2.2800000000000002,2.14,2011-01-08,26,4
0.2537,0,0.12,0,0.36,28,0.5074052410751959,-1.120357206688815,0.1212,0,0,0,-1.3413118451191166,0,-1.4427288444977662,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.12,2.12,2.12,2.12,2.3600000000000003,0.12,2.12,1.12,1.24,3.24,3.24,3.24,1.24,2.24,2.12,2011-01-08,28,0
0.3582,0,0.12,1,0.39,37,1.4381272354641421,-0.9344387989585934,0.1061,0,0,0,-1.337213910479289,0,-1.6185033192028577,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6603023058681399,1.6603023058681399,1.6603023058681399,1.6603023058681399,1.9003023058681399,0.12,1.6603023058681399,0.6603023058681398,0.7803023058681398,2.78030230586814,2.78030230586814,2.78030230586814,0.7803023058681398,1.78030230586814,1.6603023058681399,2011-01-08,35,2
0.3881,0,0.12,1,0.36,34,1.692168469167068,-1.095904542927712,0.1061,0,0,0,-1.334036436921161,0,-1.613129757886034,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6603023058681399,1.6603023058681399,1.6603023058681399,1.6603023058681399,1.9003023058681399,0.12,1.6603023058681399,0.6603023058681398,0.7803023058681398,2.78030230586814,2.78030230586814,2.78030230586814,0.7803023058681398,1.78030230586814,1.6603023058681399,2011-01-08,33,1
0.4478,0,0.1,1,0.39,22,2.2015573249583724,-0.910477195254117,0.0606,0,0,0,-1.566014681681697,0,-2.1626302152253993,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.8403023058681398,0.1,1.6403023058681399,0.6403023058681397,0.7403023058681397,2.74030230586814,2.74030230586814,2.74030230586814,0.7403023058681397,1.74030230586814,1.6403023058681399,2011-01-08,22,0
0.3881,0,0.1,1,0.42,25,1.6495385014038573,-0.7265848540148686,0.0758,0,0,0,-1.5557064564661578,0,-1.9539996349203805,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.8403023058681398,0.1,1.6403023058681399,0.6403023058681397,0.7403023058681397,2.74030230586814,2.74030230586814,2.74030230586814,0.7403023058681397,1.74030230586814,1.6403023058681399,2011-01-09,24,1
0.4627,0,0.1,1,0.42,12,2.276869235045537,-0.7171710177037637,0.0606,0,0,0,-1.5502031099158524,0,-2.1305473605134098,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.8403023058681398,0.1,1.6403023058681399,0.6403023058681397,0.7403023058681397,2.74030230586814,2.74030230586814,2.74030230586814,0.7403023058681397,1.74030230586814,1.6403023058681399,2011-01-09,12,0
0.4627,0,0.1,1,0.46,11,2.2333534163937165,-0.4730994642329421,0.0606,0,0,0,-1.541547324669259,0,-2.1112553360728,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.8403023058681398,0.1,1.6403023058681399,0.6403023058681397,0.7403023058681397,2.74030230586814,2.74030230586814,2.74030230586814,0.7403023058681397,1.74030230586814,1.6403023058681399,2011-01-09,11,0
0.4179,0,0.1,1,0.46,4,1.816352216811667,-0.46370297726732285,0.0758,0,0,0,-1.5337209759027233,0,-1.9039155296266406,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.8403023058681398,0.1,1.6403023058681399,0.6403023058681397,0.7403023058681397,2.74030230586814,2.74030230586814,2.74030230586814,0.7403023058681397,1.74030230586814,1.6403023058681399,2011-01-09,4,0
0.19399999999999998,0,0.08,1,0.53,1,-0.06743856722735884,-0.03296006905536924,0.0909,0,0,0,-1.7720338701067981,0,-1.698832719788258,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6203023058681398,1.6203023058681398,1.6203023058681398,1.6203023058681398,1.78030230586814,0.08,1.6203023058681398,0.6203023058681397,0.7003023058681398,2.70030230586814,2.70030230586814,2.70030230586814,0.7003023058681398,1.70030230586814,1.6203023058681398,2011-01-09,1,0
0.19399999999999998,0,0.08,1,0.53,1,-0.06743856722735884,-0.021037605388075368,0.0909,0,0,0,-1.7581045315464687,0,-1.6874569416343879,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6203023058681398,1.6203023058681398,1.6203023058681398,1.6203023058681398,1.78030230586814,0.08,1.6203023058681398,0.6203023058681397,0.7003023058681398,2.70030230586814,2.70030230586814,2.70030230586814,0.7003023058681398,1.70030230586814,1.6203023058681398,2011-01-09,1,0
0.2836,0,0.1,1,0.49,1,0.6780613789345944,-0.2546640652542141,0.0909,0,0,0,-1.4930001315307142,0,-1.6769825314742826,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.6403023058681399,1.8403023058681398,0.1,1.6403023058681399,0.6403023058681397,0.7403023058681397,2.74030230586814,2.74030230586814,2.74030230586814,0.7403023058681397,1.74030230586814,1.6403023058681399,2011-01-09,1,0
0.19399999999999998,0,0.08,1,0.53,6,-0.0652657637161841,0.008247547299668428,0.0909,0,0,0,-1.7561487232333777,0,-1.6799101758709283,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6203023058681398,1.6203023058681398,1.6203023058681398,1.6203023058681398,1.78030230586814,0.08,1.6203023058681398,0.6203023058681397,0.7003023058681398,2.70030230586814,2.70030230586814,2.70030230586814,0.7003023058681398,1.70030230586814,1.6203023058681398,2011-01-09,5,1
0.2836,0,0.1,0,0.49,10,0.6856638659945706,-0.23403278005055975,0.0909,0,0,1,-1.500738886556822,0,-1.6849276109732008,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,2.1,2.1,2.3,0.1,2.1,1.1,1.2,3.2,3.2,3.2,1.2,2.2,2.1,2011-01-09,10,0
0.5224,0,0.12,0,0.46,19,2.6698509624723497,-0.4175186340792176,0.0758,0,0,1,-1.2360058293412022,0,-1.8901684319654393,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,2.12,2.12,2.12,2.3600000000000003,0.12,2.12,1.12,1.24,3.24,3.24,3.24,1.24,2.24,2.12,2011-01-09,19,0
0.3881,0,0.14,0,0.43,49,1.5112374198805767,-0.6101926063302663,0.1061,0,0,1,-0.9619238839757907,0,-1.4742523645692402,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39030230586814,2.24030230586814,2.24030230586814,2.24030230586814,2.7929822540841407,0.7000000000000003,2.39030230586814,1.7000000000000002,1.402679948216001,3.7806046117362797,3.7806046117362797,3.7806046117362797,1.8623776423478615,3.24030230586814,2.39030230586814,2011-01-09,49,0
0.5224,0,0.16,0,0.4,49,2.579880556803568,-0.8103518145076279,0.1212,0,0,1,-0.6846306519739098,0,-1.2737591202220593,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4603023058681397,2.3803023058681396,2.3803023058681396,2.3803023058681396,3.0125393543218055,0.8399999999999997,2.4603023058681397,1.8399999999999999,1.5522370484536658,3.9206046117362794,3.9206046117362794,3.9206046117362794,2.011934742585526,3.3803023058681396,2.4603023058681397,2011-01-09,47,2
0.4478,0,0.18,0,0.37,83,1.9219572559916773,-1.019146828619422,0.1364,0,1,1,-0.3907631756124261,0,-1.0656885632439894,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5303023058681395,2.5203023058681397,2.5203023058681397,2.5203023058681397,3.2320964545594704,0.9799999999999998,2.5303023058681395,1.9799999999999998,1.7017941486913304,4.060604611736279,4.060604611736279,4.060604611736279,2.1614918428231906,3.5203023058681397,2.5303023058681395,2011-01-09,79,4
0.4478,0,0.2,0,0.34,75,1.8971174058249427,-1.2222831976025992,0.1667,0,0,1,-0.07766037451787094,0,-0.6196112832057112,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.60030230586814,2.6603023058681394,2.6603023058681394,2.6603023058681394,3.4516535547971348,1.1199999999999997,2.60030230586814,2.1199999999999997,1.851351248928995,4.20060461173628,4.20060461173628,4.20060461173628,2.311048943060855,3.6603023058681394,2.60030230586814,2011-01-09,69,6
0.4627,0,0.22,0,0.32,72,1.981491182113364,-1.3533253721867666,0.1818,0,0,1,0.2504988276682249,0,-0.3844583227177349,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6603023058681394,2.7803023058681395,2.7803023058681395,2.7803023058681395,3.6427024978579903,1.2399999999999995,2.6603023058681394,2.2399999999999993,1.9824001919898506,4.320604611736279,4.320604611736279,4.320604611736279,2.4420978861217106,3.7803023058681395,2.6603023058681394,2011-01-09,64,8
0.3582,0,0.22,0,0.35,82,1.1431045505929542,-1.1234811679790067,0.19699999999999998,0,0,1,0.27498533519257534,0,-0.13659094134171842,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.63030230586814,2.72030230586814,2.72030230586814,2.72030230586814,3.5571780263275627,1.18,2.63030230586814,2.1799999999999997,1.926875720459423,4.26060461173628,4.26060461173628,4.26060461173628,2.3865734145912834,3.72030230586814,2.63030230586814,2011-01-09,77,5
0.4478,0,0.2,0,0.34,92,1.8199485447504686,-1.1847769421843295,0.1667,0,0,0,-0.031316868426754685,0,-0.6086561947844616,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.60030230586814,2.6603023058681394,2.6603023058681394,2.6603023058681394,3.4516535547971348,1.1199999999999997,2.60030230586814,2.1199999999999997,1.851351248928995,4.20060461173628,4.20060461173628,4.20060461173628,2.311048943060855,3.6603023058681394,2.60030230586814,2011-01-09,79,13
0.3881,0,0.18,0,0.37,62,1.3386409737907126,-0.959054760247938,0.1515,0,0,0,-0.35171698800690504,0,-0.8485567292364063,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5303023058681395,2.5203023058681397,2.5203023058681397,2.5203023058681397,3.2320964545594704,0.9799999999999998,2.5303023058681395,1.9799999999999998,1.7017941486913304,4.060604611736279,4.060604611736279,4.060604611736279,2.1614918428231906,3.5203023058681397,2.5303023058681395,2011-01-09,59,3
0.3284,0,0.16,0,0.4,48,0.8746153252727863,-0.7294876209731173,0.1364,0,0,0,-0.6840746139685128,0,-1.0899889922083283,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4603023058681397,2.3803023058681396,2.3803023058681396,2.3803023058681396,3.0125393543218055,0.8399999999999997,2.4603023058681397,1.8399999999999999,1.5522370484536658,3.9206046117362794,3.9206046117362794,3.9206046117362794,2.011934742585526,3.3803023058681396,2.4603023058681397,2011-01-09,44,4
0.3284,0,0.16,0,0.43,41,0.8723720493446885,-0.5006296878032531,0.1364,0,0,0,-0.67832480696628,0,-1.0821960224829759,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.16,2.16,2.16,2.16,3.8899999999999997,0.16,2.16,1.16,2.73,3.3200000000000003,3.3200000000000003,3.3200000000000003,2.73,2.32,2.16,2011-01-09,40,1
0.2537,0,0.14,0,0.46,38,0.29921134110837283,-0.2721592975830896,0.1212,0,0,0,-1.0318837207328686,0,-1.3348312074741389,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.14,2.14,2.14,2.14,2.42,0.14,2.14,1.1400000000000001,1.28,3.2800000000000002,3.2800000000000002,3.2800000000000002,1.28,2.2800000000000002,2.14,2011-01-09,38,0
0.4179,0,0.14,1,0.46,20,1.5346841815294274,-0.2619544564457958,0.1061,0,0,0,-1.031923103060888,0,-1.5901047305401343,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.68030230586814,1.68030230586814,1.68030230586814,1.68030230586814,1.96030230586814,0.14,1.68030230586814,0.6803023058681398,0.8203023058681398,2.82030230586814,2.82030230586814,2.82030230586814,0.8203023058681398,1.82030230586814,1.68030230586814,2011-01-09,19,1
0.2985,0,0.14,1,0.46,15,0.6188713109933878,-0.2505981992336961,0.1212,0,0,0,-1.0286786298462334,0,-1.3188845102987086,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.68030230586814,1.68030230586814,1.68030230586814,1.68030230586814,1.96030230586814,0.14,1.68030230586814,0.6803023058681398,0.8203023058681398,2.82030230586814,2.82030230586814,2.82030230586814,0.8203023058681398,1.82030230586814,1.68030230586814,2011-01-09,10,5
0.19399999999999998,0,0.12,1,0.5,6,-0.16990617374805103,0.0629231307384998,0.1364,0,0,0,-1.4076274085846634,0,-1.0456920715602391,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6603023058681399,1.6603023058681399,1.6603023058681399,1.6603023058681399,1.9003023058681399,0.12,1.6603023058681399,0.6603023058681398,0.7803023058681398,2.78030230586814,2.78030230586814,2.78030230586814,0.7803023058681398,1.78030230586814,1.6603023058681399,2011-01-09,6,0
0.0,0,0.18,1,0.55,28,-1.8011026066217743,0.12668798568314713,0.2424,0,0,0,0.5302993901759435,0,1.9261711771787702,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7203023058681397,1.7203023058681397,1.7203023058681397,1.7203023058681397,2.08030230586814,0.18,1.7203023058681397,0.7203023058681397,0.9003023058681398,2.9003023058681396,2.9003023058681396,2.9003023058681396,0.9003023058681398,1.9003023058681396,1.7203023058681397,2011-01-15,25,3
0.0896,0,0.16,1,0.59,20,-1.1232678786142272,0.39695568847385954,0.19699999999999998,0,0,0,-0.016154161732889884,0,0.8417210154548748,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7003023058681397,1.7003023058681397,1.7003023058681397,1.7003023058681397,2.0203023058681397,0.16,1.7003023058681397,0.7003023058681398,0.8603023058681398,2.8603023058681396,2.8603023058681396,2.8603023058681396,0.8603023058681398,1.8603023058681396,1.7003023058681397,2011-01-15,18,2
